key,question,options,num options,question type,factual,Wave,Personal and social identity,Science and technology,National / political issues,Coded?
MASC1F1_W29,"Thinking about how society sees men these days, in general, would you say","['Most people look up to men who are manly or masculine', 'Most people look down on men who are manly or masculine', 'Neither', 'Refused']",4,multi-statement,FALSE,W29,1,0,0,L
FEM1F2_W29,"Thinking about how society sees women these days, in general, would you say","['Most people look up to women who are womanly or feminine', 'Most people look down on women who are womanly or feminine', 'Neither', 'Refused']",4,multi-statement,FALSE,W29,1,0,0,L
ROBIMPACTa_W41,"If robots and computers perform most of the jobs currently being done by humans, do you think it is likely or not that inequality between the rich and the poor would increase","['Yes, likely', 'No, not likely', 'Refused']",3,yes/no,FALSE,W41,0,0,1,L
SECUR1_W49,"On a different topic, compared with five years ago, do you feel your personal information is","['More secure', 'Less secure', 'About the same', 'Refused']",4,multi-goldilocks,FALSE,W49,0,0,1,L
CONCERNGRPa_W49,"How concerned are you, if at all, about how much personal information law enforcement agencies might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",4,multi-tier,FALSE,W49,0,0,1,L
CONCERNGRPb_W49,"How concerned are you, if at all, about how much personal information advertisers might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",4,multi-tier,FALSE,W49,0,0,1,L
CONCERNGRPc_W49,"How concerned are you, if at all, about how much personal information your employer might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",4,multi-tier,FALSE,W49,0,0,1,L
CONCERNGRPd_W49,"How concerned are you, if at all, about how much personal information the companies you buy things from might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",4,multi-tier,FALSE,W49,0,0,1,L
CONCERNGRPe_W49,"How concerned are you, if at all, about how much personal information your friends and family might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",4,multi-tier,FALSE,W49,0,0,1,L
CONCERNGRPf_W49,"How concerned are you, if at all, about how much personal information the social media sites you use might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",4,multi-tier,FALSE,W49,0,0,1,L
CONTROLGRPa_W49,"How much control, if any, do you think you have over who can access your posts and activities on social media?","['A lot of control', 'A little control', 'No control', 'Refused']",4,multi-tier,FALSE,W49,0,0,1,L
CONTROLGRPb_W49,"How much control, if any, do you think you have over who can access the search terms you use online?","['A lot of control', 'A little control', 'No control', 'Offline: does not have internet', 'Refused']",5,multi-tier,FALSE,W49,0,0,1,L
CONTROLGRPc_W49,"How much control, if any, do you think you have over who can access the purchases you've made, either online or in person?","['A lot of control', 'A little control', 'No control', 'Refused']",4,multi-tier,FALSE,W49,0,0,1,L
CONTROLGRPd_W49,"How much control, if any, do you think you have over who can access your physical location?","['A lot of control', 'A little control', 'No control', 'Refused']",4,multi-tier,FALSE,W49,0,0,1,L
CONTROLGRPe_W49,"How much control, if any, do you think you have over who can access the websites you visit?","['A lot of control', 'A little control', 'No control', 'Offline: does not have internet', 'Refused']",5,multi-tier,FALSE,W49,0,0,1,L
CONTROLGRPf_W49,"How much control, if any, do you think you have over who can access the private conversations you've had online or using text messaging?","['A lot of control', 'A little control', 'No control', 'Refused']",4,multi-tier,FALSE,W49,0,0,1,L
TALKCMNSNSINT_W49,"In your experience, when you talk about politics with people on social media who you disagree with, do you generally find that","['You have more in common politically than you thought', 'You have less in common politically than you thought', 'Refused']",3,bi-statement,FALSE,W49,0,0,1,L
OPENIDEN_W92,Please choose the statement that comes closer to your own views.,"[""America's openness to people from all over the world is essential to who we are as a nation"", 'If America is too open to people from all over the world, we risk losing our identity as a nation', 'Refused']",3,bi-statement,FALSE,W92,1,0,0,L
SEEK_W45,Which statement best describes how you get news?,"[""I mostly get news because I'm looking for it"", 'I mostly get news because I happen to come across it', 'Refused']",3,bi-statement,FALSE,W45,0,0,1,L
GAP21Q37_W82,Please choose the statement that comes closer to your own views.,"[""It's best for the future of our country to be active in world affairs"", 'We should pay less attention to problems overseas and concentrate on problems here at home', 'Refused']",3,bi-statement,FALSE,W82,0,0,1,L
GOVPROTCT_W92,Please choose the statement that comes closer to your own views.,"[""It's not the government's job to protect people from themselves"", 'Sometimes laws to protect people from themselves are necessary', 'Refused']",3,bi-statement,FALSE,W92,0,0,1,L
PQ7_F2C_W42,"When you hear about problems with professional misconduct among dietitians, which comes closer to your view, even if neither is exactly right?","[""Most dietitians have good intentions, it's the system that's broken"", ""The system can work fine, it's the dietitians that are the problem"", 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
PQ7_F2B_W42,"When you hear about problems with professional misconduct among environmental health specialists, which comes closer to your view, even if neither is exactly right?","[""Most environmental health specialists have good intentions, it's the system that's broken"", ""The system can work fine, it's the environmental health specialists that are the problem"", 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
RQ7_F1B_W42,"When you hear about problems with research misconduct among environmental research scientists, which comes closer to your view, even if neither is exactly right?","[""Most environmental research scientists have good intentions, it's the research system that's broken"", ""The research system can work fine, it's the environmental research scientists that are the problem"", 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
PQ7_F2A_W42,"When you hear about problems with professional misconduct among medical doctors, which comes closer to your view, even if neither is exactly right?","[""Most medical doctors have good intentions, it's the system that's broken"", ""The system can work fine, it's the medical doctors that are the problem"", 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
RQ7_F1A_W42,"When you hear about problems with research misconduct among medical research scientists, which comes closer to your view, even if neither is exactly right?","[""Most medical research scientists have good intentions, it's the research system that's broken"", ""The research system can work fine, it's the medical research scientists that are the problem"", 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
RQ7_F1C_W42,"When you hear about problems with research misconduct among nutrition research scientists, which comes closer to your view, even if neither is exactly right?","[""Most nutrition research scientists have good intentions, it's the research system that's broken"", ""The research system can work fine, it's the nutrition research scientists that are the problem"", 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
WORKHARD_W53,Please choose the statement that comes closer to your own views.,"[""Most people who want to get ahead can make it if they're willing to work hard"", 'Hard work and determination are no guarantee of success for most people', 'Refused']",3,bi-statement,FALSE,W53,0,0,1,L
POP1_W42,"Which of these statements comes closer to your view, even if neither is exactly right?","[""Ordinary people would do a better job solving the country's problems than elected officials"", ""Ordinary people would do no better solving the country's problems than elected officials"", 'Refused']",3,bi-statement,FALSE,W42,0,0,1,L
PPLRESP_W92,Please choose the statement that comes closer to your own views.,"[""People like me just don't get the respect we deserve in this country"", 'People like me generally get the respect we deserve in this country', 'Refused']",3,bi-statement,FALSE,W92,1,0,0,L
POP3_W42,"Which of these do you think is the better way to solve the country's most pressing problems, even if neither is exactly right?","[""Rely more on people who are considered experts about the problems, even if they don't have much practical experience"", ""Rely more on people with practical experience with the problems, even if they aren't considered experts"", 'Refused']",3,bi-statement,FALSE,W42,0,0,1,L
RACESURV50_W43,"When it comes to the schools students attend, do you think students","[""Should go to schools that are racially and ethnically mixed, even if it means that some students don't go to school in their local community"", 'Should go to schools in their local community, even if it means that most schools are not racially and ethnically mixed', 'Refused']",3,bi-statement,FALSE,W43,1,0,0,L
